@relation 'pacmandirection-weka.filters.unsupervised.attribute.Remove-R4-7,29'

@attribute posPacmanX numeric
@attribute posPacmanY numeric
@attribute score numeric
@attribute distanceGhosts1 numeric
@attribute distanceGhosts2 numeric
@attribute distanceGhosts3 numeric
@attribute distanceGhosts4 numeric
@attribute posGhost1X numeric
@attribute posGhost1Y numeric
@attribute posGhost2X numeric
@attribute posGhost2Y numeric
@attribute posGhost3X numeric
@attribute posGhost3Y numeric
@attribute posGhost4X numeric
@attribute posGhost4Y numeric
@attribute legalNorth {True,False}
@attribute legalSouth {True,False}
@attribute legalEast {True,False}
@attribute legalWest {True,False}
@attribute legalStop {True,False}
@attribute livingGhost1 {True,False}
@attribute livingGhost2 {True,False}
@attribute livingGhost3 {True,False}
@attribute livingGhost4 {True,False}
@attribute directionPacman {North,South,West,East,Stop,None}

@data
15,15,358,-1,5,4,-1,1,1,19,16,13,17,7,1,False,False,True,True,True,False,True,True,False,West
14,15,357,-1,7,3,-1,1,1,19,17,13,17,7,1,True,False,True,True,True,False,True,True,False,West
13,15,356,-1,8,3,-1,1,1,19,17,14,17,7,1,True,False,True,True,True,False,True,True,False,West
13,16,355,-1,6,2,-1,1,1,19,16,14,17,7,1,True,True,True,False,True,False,True,True,False,North
13,17,354,-1,7,2,-1,1,1,19,16,14,16,7,1,False,True,True,True,True,False,True,True,False,North
14,17,353,-1,7,1,-1,1,1,19,15,14,16,7,1,False,True,True,True,True,False,True,True,False,East
15,17,352,-1,6,3,-1,1,1,19,15,13,16,7,1,True,False,True,True,True,False,True,True,False,East
16,17,351,-1,4,5,-1,1,1,19,16,13,15,7,1,False,False,True,True,True,False,True,True,False,East
15,17,350,-1,5,5,-1,1,1,19,16,12,15,7,1,True,False,True,True,True,False,True,True,False,West
14,17,349,-1,6,4,-1,1,1,19,16,12,15,7,1,False,True,True,True,True,False,True,True,False,West
13,17,348,-1,6,2,-1,1,1,19,17,13,15,7,1,False,True,True,True,True,False,True,True,False,West
13,16,347,-1,6,2,-1,1,1,18,17,12,15,7,1,True,True,True,False,True,False,True,True,False,South
13,15,546,-1,6,-1,-1,1,1,17,17,5,1,7,1,True,False,True,True,True,False,True,False,False,South
13,15,545,-1,6,-1,-1,1,1,17,17,5,1,7,1,True,False,True,True,True,False,True,False,False,South
12,15,544,-1,6,-1,-1,1,1,16,17,5,1,7,1,False,False,True,True,True,False,True,False,False,West
13,15,543,-1,5,-1,-1,1,1,16,17,5,1,7,1,True,False,True,True,True,False,True,False,False,East
14,15,542,-1,5,-1,-1,1,1,17,17,5,1,7,1,True,False,True,True,True,False,True,False,False,East
14,16,541,-1,3,-1,-1,1,1,16,17,5,1,7,1,True,True,False,True,True,False,True,False,False,North
14,17,540,-1,3,-1,-1,1,1,17,17,5,1,7,1,False,True,True,True,True,False,True,False,False,North
15,17,539,-1,2,-1,-1,1,1,17,17,5,1,7,1,True,False,True,True,True,False,True,False,False,East
16,17,538,-1,2,-1,-1,1,1,18,17,5,1,7,1,False,False,True,True,True,False,True,False,False,East
1,18,0,13,25,28,29,5,9,11,3,17,6,25,13,False,True,True,False,True,True,True,True,True,Stop
1,18,-1,12,25,27,29,5,10,11,3,16,6,25,13,False,True,True,False,True,True,True,True,True,Stop
1,18,-2,13,24,27,29,6,10,10,3,16,6,25,13,False,True,True,False,True,True,True,True,True,Stop
2,18,-3,12,24,27,28,6,10,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
3,18,-4,10,22,26,26,5,10,11,4,17,6,25,13,False,False,True,True,True,True,True,True,True,East
4,18,-5,10,20,26,24,6,10,11,5,17,5,25,14,False,False,True,True,True,True,True,True,True,East
5,18,-6,8,18,26,22,5,10,10,5,18,5,24,14,False,False,True,True,True,True,True,True,True,East
6,18,-7,10,18,24,21,5,9,11,5,17,5,24,15,False,False,True,True,True,True,True,True,True,East
7,18,-8,12,16,23,21,4,9,10,5,17,5,24,15,False,False,True,True,True,True,True,True,True,East
8,18,-9,14,16,22,19,3,9,10,4,17,5,25,15,False,False,True,True,True,True,True,True,True,East
9,18,-10,14,15,22,19,4,9,10,4,18,5,24,15,False,False,True,True,True,True,True,True,True,East
10,18,-11,15,14,20,17,4,9,10,4,17,5,25,15,False,False,True,True,True,True,True,True,True,East
11,18,-12,15,16,20,16,5,9,10,3,18,5,25,16,False,False,True,True,True,True,True,True,True,East
12,18,-13,15,16,20,15,5,10,11,3,19,5,25,16,False,False,True,True,True,True,True,True,True,East
13,18,-14,15,18,19,15,6,10,10,3,19,5,25,16,False,False,True,True,True,True,True,True,True,East
14,18,-15,16,19,19,14,6,10,10,3,20,5,25,15,False,True,True,True,True,True,True,True,True,East
15,18,-16,18,20,17,13,5,10,10,3,20,6,25,15,False,True,True,True,True,True,True,True,True,East
16,18,-17,19,22,15,11,5,10,9,3,19,6,25,15,False,True,True,True,True,True,True,True,True,East
16,17,-18,19,20,15,10,4,10,10,3,20,6,24,15,True,True,True,True,True,True,True,True,True,South
16,16,-19,19,18,13,8,3,10,10,4,19,6,24,15,True,True,True,True,True,True,True,True,True,South
16,15,-20,17,16,13,9,4,10,10,5,19,5,24,16,True,True,True,True,True,True,True,True,True,South
17,15,-21,19,16,13,7,4,9,10,6,19,4,24,16,True,True,False,True,True,True,True,True,True,East
17,15,-22,20,17,14,6,3,9,9,6,19,3,23,16,True,True,False,True,True,True,True,True,True,East
17,14,-23,20,17,14,7,3,8,8,6,20,3,22,16,True,True,True,True,True,True,True,True,True,South
18,14,-24,22,18,12,6,3,7,8,6,19,3,22,16,False,True,True,True,True,True,True,True,True,East
19,14,-25,22,20,12,5,4,7,8,5,20,3,22,16,False,True,True,True,True,True,True,True,True,East
20,14,-26,24,20,12,3,4,6,8,6,19,3,22,16,True,True,False,True,True,True,True,True,True,East
20,15,-27,25,20,13,3,4,6,9,6,19,3,22,15,True,True,True,False,True,True,True,True,True,North
20,16,-28,27,22,13,5,3,6,8,6,19,4,23,15,True,True,True,False,True,True,True,True,True,North
21,16,-29,27,23,14,4,3,7,8,6,19,4,24,15,True,True,True,True,True,True,True,True,True,East
22,16,-30,27,25,16,3,3,8,8,5,18,4,24,15,False,True,True,True,True,True,True,True,True,East
23,16,-31,27,25,16,2,3,9,9,5,19,4,24,15,False,True,True,True,True,True,True,True,True,East
24,16,-32,27,26,16,2,4,9,9,5,19,5,24,15,False,True,True,True,True,True,True,True,True,East
24,15,-33,27,26,14,2,4,8,9,4,19,6,25,15,True,True,True,True,True,True,True,True,True,South
24,14,-34,25,26,14,1,4,9,8,4,18,6,25,14,True,False,True,True,True,True,True,True,True,South
25,14,165,27,26,16,-1,4,8,9,4,17,6,7,1,True,True,False,True,True,True,True,True,False,East
25,14,164,28,25,15,-1,3,8,9,5,18,6,7,1,True,True,False,True,True,True,True,True,False,East
24,14,163,26,24,14,-1,3,9,9,5,18,6,7,1,True,False,True,True,True,True,True,True,False,West
23,14,162,24,24,12,-1,4,9,9,4,19,6,7,1,True,True,True,True,True,True,True,True,False,West
23,15,161,25,24,14,-1,4,9,10,4,18,6,7,1,True,True,True,True,True,True,True,True,False,North
23,16,160,25,26,15,-1,5,9,10,3,18,6,7,1,False,True,True,True,True,True,True,True,False,North
22,16,159,25,24,15,-1,5,8,10,4,17,6,7,1,False,True,True,True,True,True,True,True,False,West
21,16,158,24,22,13,-1,5,8,11,4,18,6,7,1,True,True,True,True,True,True,True,True,False,West
21,15,157,24,20,11,-1,5,7,11,5,19,6,7,1,True,False,True,True,True,True,True,True,False,South
21,15,156,23,19,12,-1,5,8,11,6,18,6,7,1,True,False,True,True,True,True,True,True,False,South
20,15,155,22,17,12,-1,5,8,11,7,18,5,7,1,True,True,True,False,True,True,True,True,False,West
20,14,154,20,15,12,-1,5,9,11,8,18,4,7,1,True,True,False,True,True,True,True,True,False,South
20,13,153,20,15,12,-1,4,9,11,7,18,3,7,1,True,True,False,True,True,True,True,True,False,South
20,12,152,20,15,10,-1,3,9,11,6,19,3,7,1,True,True,False,True,True,True,True,True,False,South
20,11,151,20,13,8,-1,3,8,11,7,19,4,7,1,True,True,False,True,True,True,True,True,False,South
19,11,150,18,11,6,-1,4,8,11,8,19,5,7,1,True,True,True,True,True,True,True,True,False,West
18,11,149,18,10,6,-1,4,7,11,8,18,5,7,1,True,True,True,True,True,True,True,True,False,West
17,11,148,16,10,8,-1,5,7,10,8,18,4,7,1,True,True,True,True,True,True,True,True,False,West
16,11,147,14,10,8,-1,6,7,9,8,18,5,7,1,True,True,True,True,True,True,True,True,False,West
15,11,146,14,8,8,-1,5,7,9,9,18,6,7,1,True,True,True,True,True,True,True,True,False,West
15,10,145,14,8,7,-1,4,7,8,9,18,6,7,1,True,False,True,True,True,True,True,True,False,South
15,10,144,13,7,8,-1,5,7,9,9,18,5,7,1,True,False,True,True,True,True,True,True,False,South
14,10,143,11,5,10,-1,6,7,9,10,18,4,7,1,True,True,True,True,True,True,True,True,False,West
14,9,142,11,5,8,-1,5,7,10,10,17,4,7,1,True,True,False,True,True,True,True,True,False,South
14,8,141,9,5,8,-1,5,8,11,10,18,4,7,1,True,True,True,True,True,True,True,True,False,South
14,7,140,10,7,6,-1,5,8,11,11,18,5,7,1,True,True,False,True,True,True,True,True,False,South
14,6,139,11,9,5,-1,5,8,10,11,18,5,7,1,True,True,True,True,True,True,True,True,False,South
14,5,138,13,9,5,-1,4,8,11,11,18,4,7,1,True,True,False,True,True,True,True,True,False,South
14,4,137,15,9,3,-1,3,8,11,10,17,4,7,1,True,True,True,True,True,True,True,True,False,South
15,4,136,17,11,3,-1,3,9,10,10,18,4,7,1,False,True,True,True,True,True,True,True,False,East
16,4,135,17,13,1,-1,4,9,10,11,17,4,7,1,False,True,True,True,True,True,True,True,False,East
17,4,334,17,13,-1,-1,4,8,10,10,5,1,7,1,True,True,True,True,True,True,True,False,False,East
18,4,333,18,15,-1,-1,4,8,10,11,5,1,7,1,True,True,True,True,True,True,True,False,False,East
17,4,332,16,14,-1,-1,4,7,10,11,5,1,7,1,True,True,True,True,True,True,True,False,False,West
16,4,331,16,13,-1,-1,3,7,10,11,5,1,7,1,False,True,True,True,True,True,True,False,False,West
15,4,330,16,11,-1,-1,3,8,11,11,5,1,7,1,False,True,True,True,True,True,True,False,False,West
14,4,329,14,9,-1,-1,4,8,11,10,5,1,7,1,True,True,True,True,True,True,True,False,False,West
14,5,328,12,9,-1,-1,4,7,11,11,5,1,7,1,True,True,False,True,True,True,True,False,False,North
14,6,327,12,7,-1,-1,4,8,11,10,5,1,7,1,True,True,True,True,True,True,True,False,False,North
14,7,326,10,5,-1,-1,4,7,11,9,5,1,7,1,True,True,False,True,True,True,True,False,False,North
14,8,325,12,3,-1,-1,3,7,11,8,5,1,7,1,True,True,True,True,True,True,True,False,False,North
14,9,324,14,5,-1,-1,3,6,10,8,5,1,7,1,True,True,False,True,True,True,True,False,False,North
14,10,323,14,5,-1,-1,4,6,11,8,5,1,7,1,True,True,True,True,True,True,True,False,False,North
14,11,322,16,7,-1,-1,3,6,11,7,5,1,7,1,True,True,True,True,True,True,True,False,False,North
14,12,321,18,9,-1,-1,2,6,11,6,5,1,7,1,True,True,True,True,True,True,True,False,False,North
13,12,320,16,8,-1,-1,3,6,11,6,5,1,7,1,False,True,True,True,True,True,True,False,False,West
12,12,319,14,8,-1,-1,3,7,10,6,5,1,7,1,False,False,True,True,True,True,True,False,False,West
11,12,318,13,8,-1,-1,3,7,9,6,5,1,7,1,False,True,True,True,True,True,True,False,False,West
11,11,317,13,8,-1,-1,3,6,8,6,5,1,7,1,True,True,False,True,True,True,True,False,False,South
11,10,316,11,7,-1,-1,4,6,8,6,5,1,7,1,True,True,False,True,True,True,True,False,False,South
11,9,315,9,5,-1,-1,5,6,8,7,5,1,7,1,True,True,False,True,True,True,True,False,False,South
11,8,314,9,3,-1,-1,4,6,8,8,5,1,7,1,True,True,False,True,True,True,True,False,False,South
11,7,313,9,4,-1,-1,4,5,8,8,5,1,7,1,True,True,False,True,True,True,True,False,False,South
10,7,312,8,2,-1,-1,4,5,9,8,5,1,7,1,True,True,True,True,True,True,True,False,False,West
10,8,511,10,-1,-1,-1,4,4,3,1,5,1,7,1,True,True,True,True,True,True,False,False,False,North
10,9,510,12,-1,-1,-1,4,3,3,1,5,1,7,1,True,True,True,True,True,True,False,False,False,North
9,9,509,11,-1,-1,-1,4,3,3,1,5,1,7,1,True,True,True,True,True,True,False,False,False,West
9,8,508,9,-1,-1,-1,5,3,3,1,5,1,7,1,True,True,True,True,True,True,False,False,False,South
9,7,507,9,-1,-1,-1,4,3,3,1,5,1,7,1,True,True,True,True,True,True,False,False,False,South
9,6,506,7,-1,-1,-1,5,3,3,1,5,1,7,1,True,True,True,True,True,True,False,False,False,South
9,5,505,7,-1,-1,-1,4,3,3,1,5,1,7,1,True,True,True,True,True,True,False,False,False,South
8,5,504,5,-1,-1,-1,4,4,3,1,5,1,7,1,True,True,True,False,True,True,False,False,False,West
8,5,503,4,-1,-1,-1,4,5,3,1,5,1,7,1,True,True,True,False,True,True,False,False,False,West
8,4,502,5,-1,-1,-1,4,5,3,1,5,1,7,1,True,True,True,False,True,True,False,False,False,South
8,3,501,7,-1,-1,-1,4,6,3,1,5,1,7,1,True,False,True,True,True,True,False,False,False,South
7,3,500,7,-1,-1,-1,3,6,3,1,5,1,7,1,False,False,True,True,True,True,False,False,False,West
6,3,499,5,-1,-1,-1,4,6,3,1,5,1,7,1,False,False,True,True,True,True,False,False,False,West
5,3,498,4,-1,-1,-1,4,6,3,1,5,1,7,1,True,False,True,True,True,True,False,False,False,West
4,3,497,4,-1,-1,-1,3,6,3,1,5,1,7,1,True,False,True,True,True,True,False,False,False,West
4,4,496,4,-1,-1,-1,2,6,3,1,5,1,7,1,True,True,True,True,True,True,False,False,False,North
4,5,495,2,-1,-1,-1,2,5,3,1,5,1,7,1,True,True,True,True,True,True,False,False,False,North
3,5,494,2,-1,-1,-1,2,4,3,1,5,1,7,1,True,True,True,True,True,True,False,False,False,West
2,5,493,2,-1,-1,-1,3,4,3,1,5,1,7,1,True,True,True,True,True,True,False,False,False,West
1,5,492,2,-1,-1,-1,3,5,3,1,5,1,7,1,True,True,True,False,True,True,False,False,False,West
1,4,491,3,-1,-1,-1,3,5,3,1,5,1,7,1,True,True,True,False,True,True,False,False,False,South
2,4,490,3,-1,-1,-1,4,5,3,1,5,1,7,1,True,True,True,True,True,True,False,False,False,East
1,18,0,13,25,28,29,5,9,11,3,17,6,25,13,False,True,True,False,True,True,True,True,True,Stop
1,18,-1,14,24,29,29,6,9,11,4,18,6,25,13,False,True,True,False,True,True,True,True,True,Stop
1,18,-2,13,24,29,28,5,9,11,4,18,6,25,13,False,True,True,False,True,True,True,True,True,Stop
2,18,-3,13,23,27,27,6,9,11,4,17,6,25,14,False,False,True,True,True,True,True,True,True,East
3,18,-4,11,21,27,27,5,9,11,5,18,6,25,14,False,False,True,True,True,True,True,True,True,East
4,18,-5,9,19,27,26,4,9,10,5,18,5,25,13,False,False,True,True,True,True,True,True,True,East
5,18,-6,9,17,26,24,5,9,10,6,18,5,25,13,False,False,True,True,True,True,True,True,True,East
6,18,-7,9,16,24,22,6,9,10,6,18,6,25,14,False,False,True,True,True,True,True,True,True,East
7,18,-8,10,16,22,20,6,9,11,6,17,6,24,14,False,False,True,True,True,True,True,True,True,East
8,18,-9,12,14,22,20,6,8,11,7,18,6,23,14,False,False,True,True,True,True,True,True,True,East
9,18,-10,12,14,22,19,6,9,11,6,19,6,23,13,False,False,True,True,True,True,True,True,True,East
10,18,-11,13,13,22,18,6,9,11,6,19,5,23,13,False,False,True,True,True,True,True,True,True,East
11,18,-12,15,12,22,16,6,8,11,6,20,5,23,13,False,False,True,True,True,True,True,True,True,East
12,18,-13,16,14,22,14,6,8,11,5,20,4,23,14,False,False,True,True,True,True,True,True,True,East
13,18,-14,18,15,22,14,6,7,11,5,20,3,23,15,False,False,True,True,True,True,True,True,True,East
14,18,-15,19,17,21,13,6,7,11,4,20,3,24,15,False,True,True,True,True,True,True,True,True,East
14,17,-16,18,15,19,13,6,7,11,5,19,3,24,15,True,True,True,False,True,True,True,True,True,South
14,16,-17,17,15,19,13,6,7,10,5,20,3,25,15,True,True,True,True,True,True,True,True,True,South
14,15,-18,17,14,17,13,6,6,10,5,20,4,25,14,True,True,True,True,True,True,True,True,True,South
13,15,-19,17,13,17,14,5,6,10,5,19,4,25,13,True,True,True,True,True,True,True,True,True,West
12,15,-20,17,13,19,15,4,6,9,5,19,3,25,13,True,True,True,True,True,True,True,True,True,West
11,15,-21,16,11,20,16,4,6,10,5,19,3,25,13,True,False,True,True,True,True,True,True,True,West
10,15,-22,15,9,22,16,4,6,10,6,20,3,25,13,True,True,True,True,True,True,True,True,True,West
10,14,-23,14,9,20,15,4,6,9,6,19,3,25,14,True,True,False,True,True,True,True,True,True,South
10,13,-24,12,9,19,16,4,7,9,5,19,3,25,14,True,True,False,True,True,True,True,True,True,South
10,12,-25,12,7,18,18,3,7,9,6,19,3,25,14,True,True,True,True,True,True,True,True,True,South
10,11,-26,10,5,17,19,3,8,10,6,19,3,25,15,True,True,True,True,True,True,True,True,True,South
10,10,-27,9,4,15,21,3,8,10,6,19,4,25,15,True,True,True,True,True,True,True,True,True,South
10,9,-28,7,2,13,23,3,9,10,7,19,5,25,16,True,True,True,True,True,True,True,True,True,South
10,8,171,8,-1,13,24,3,9,3,1,19,4,25,17,True,True,True,True,True,True,False,True,True,South
10,7,170,8,-1,13,26,3,8,3,1,19,3,25,17,True,True,True,True,True,True,False,True,True,South
10,6,169,8,-1,12,26,4,8,3,1,19,3,25,18,True,True,True,True,True,True,False,True,True,South
9,6,168,6,-1,12,28,4,7,3,1,18,3,25,17,True,True,True,True,True,True,False,True,True,West
8,6,167,5,-1,14,28,4,7,3,1,19,3,25,18,True,True,True,True,True,True,False,True,True,West
7,6,166,3,-1,15,30,4,6,3,1,19,3,24,18,False,False,True,True,True,True,False,True,True,West
6,6,165,1,-1,17,30,5,6,3,1,20,3,25,18,True,False,True,True,True,True,False,True,True,West
5,6,364,-1,-1,18,32,1,1,3,1,20,3,25,17,True,True,True,True,True,False,False,True,True,West
4,6,363,-1,-1,18,33,1,1,3,1,20,4,25,18,True,True,True,True,True,False,False,True,True,West
5,6,362,-1,-1,16,31,1,1,3,1,20,5,25,18,True,True,True,True,True,False,False,True,True,East
6,6,361,-1,-1,15,30,1,1,3,1,20,5,25,17,True,False,True,True,True,False,False,True,True,East
7,6,360,-1,-1,14,29,1,1,3,1,20,5,25,17,False,False,True,True,True,False,False,True,True,East
8,6,359,-1,-1,12,28,1,1,3,1,19,5,25,17,True,True,True,True,True,False,False,True,True,East
8,7,358,-1,-1,14,28,1,1,3,1,19,4,25,17,True,True,True,False,True,False,False,True,True,North
8,8,357,-1,-1,14,26,1,1,3,1,19,5,25,18,True,True,True,False,True,False,False,True,True,North
8,9,356,-1,-1,14,24,1,1,3,1,19,6,25,17,True,True,True,False,True,False,False,True,True,North
8,10,355,-1,-1,16,24,1,1,3,1,19,5,25,16,True,True,True,False,True,False,False,True,True,North
8,11,354,-1,-1,18,23,1,1,3,1,19,4,25,17,True,True,True,False,True,False,False,True,True,North
9,11,353,-1,-1,18,21,1,1,3,1,20,4,25,17,True,True,True,True,True,False,False,True,True,East
10,11,352,-1,-1,16,21,1,1,3,1,20,5,25,16,True,True,True,True,True,False,False,True,True,East
10,12,351,-1,-1,16,21,1,1,3,1,19,5,25,17,True,True,True,True,True,False,False,True,True,North
10,13,350,-1,-1,17,20,1,1,3,1,19,5,25,18,True,True,False,True,True,False,False,True,True,North
10,14,349,-1,-1,18,19,1,1,3,1,19,5,25,18,True,True,False,True,True,False,False,True,True,North
10,15,348,-1,-1,18,17,1,1,3,1,18,5,25,18,True,True,True,True,True,False,False,True,True,North
10,16,347,-1,-1,20,15,1,1,3,1,19,5,24,18,False,True,True,True,True,False,False,True,True,North
11,16,346,-1,-1,19,15,1,1,3,1,19,5,23,18,False,True,True,True,True,False,False,True,True,East
12,16,345,-1,-1,17,13,1,1,3,1,18,5,24,18,False,True,True,True,True,False,False,True,True,East
13,16,344,-1,-1,17,11,1,1,3,1,19,5,23,18,False,True,True,True,True,False,False,True,True,East
14,16,343,-1,-1,17,10,1,1,3,1,20,5,22,18,True,True,True,True,True,False,False,True,True,East
14,17,342,-1,-1,18,10,1,1,3,1,20,5,22,18,True,True,True,False,True,False,False,True,True,North
14,18,341,-1,-1,18,9,1,1,3,1,19,5,23,18,False,True,True,True,True,False,False,True,True,North
15,18,340,-1,-1,17,7,1,1,3,1,19,5,23,18,False,True,True,True,True,False,False,True,True,East
16,18,339,-1,-1,16,7,1,1,3,1,19,5,22,18,False,True,True,True,True,False,False,True,True,East
17,18,338,-1,-1,16,5,1,1,3,1,20,5,23,18,False,True,True,True,True,False,False,True,True,East
18,18,337,-1,-1,16,5,1,1,3,1,20,4,22,18,False,True,True,True,True,False,False,True,True,East
19,18,336,-1,-1,15,3,1,1,3,1,20,4,23,18,False,True,True,True,True,False,False,True,True,East
20,18,335,-1,-1,15,1,1,1,3,1,21,4,22,18,False,True,True,True,True,False,False,True,True,East
21,18,534,-1,-1,15,-1,1,1,3,1,22,4,7,1,False,True,True,True,True,False,False,True,False,East
22,18,533,-1,-1,15,-1,1,1,3,1,23,4,7,1,False,False,True,True,True,False,False,True,False,East
21,18,532,-1,-1,15,-1,1,1,3,1,23,5,7,1,False,True,True,True,True,False,False,True,False,West
20,18,531,-1,-1,17,-1,1,1,3,1,24,5,7,1,False,True,True,True,True,False,False,True,False,West
20,17,530,-1,-1,15,-1,1,1,3,1,23,5,7,1,True,True,True,True,True,False,False,True,False,South
20,16,529,-1,-1,15,-1,1,1,3,1,23,4,7,1,True,True,True,False,True,False,False,True,False,South
20,15,528,-1,-1,15,-1,1,1,3,1,24,4,7,1,True,True,True,False,True,False,False,True,False,South
20,14,527,-1,-1,13,-1,1,1,3,1,24,5,7,1,True,True,False,True,True,False,False,True,False,South
20,13,526,-1,-1,13,-1,1,1,3,1,24,4,7,1,True,True,False,True,True,False,False,True,False,South
20,12,525,-1,-1,13,-1,1,1,3,1,24,3,7,1,True,True,False,True,True,False,False,True,False,South
20,11,524,-1,-1,12,-1,1,1,3,1,24,3,7,1,True,True,False,True,True,False,False,True,False,South
20,10,523,-1,-1,10,-1,1,1,3,1,24,4,7,1,True,False,True,True,True,False,False,True,False,South
21,10,522,-1,-1,10,-1,1,1,3,1,25,4,7,1,False,False,True,True,True,False,False,True,False,East
22,10,521,-1,-1,8,-1,1,1,3,1,25,5,7,1,True,False,True,True,True,False,False,True,False,East
23,10,520,-1,-1,6,-1,1,1,3,1,25,6,7,1,True,True,True,True,True,False,False,True,False,East
23,9,519,-1,-1,4,-1,1,1,3,1,24,6,7,1,True,True,True,False,True,False,False,True,False,South
23,8,518,-1,-1,4,-1,1,1,3,1,24,5,7,1,True,True,True,True,True,False,False,True,False,South
1,18,0,13,25,28,29,5,9,11,3,17,6,25,13,False,True,True,False,True,True,True,True,True,Stop
1,18,-1,14,24,27,29,6,9,11,4,16,6,25,13,False,True,True,False,True,True,True,True,True,Stop
1,18,-2,14,23,26,28,6,9,11,5,15,6,25,13,False,True,True,False,True,True,True,True,True,Stop
2,18,-3,14,21,25,26,6,8,10,5,15,6,25,14,False,False,True,True,True,True,True,True,True,East
3,18,-4,13,21,24,24,6,8,10,4,15,6,25,15,False,False,True,True,True,True,True,True,True,East
4,18,-5,12,19,22,24,6,8,9,4,14,6,24,15,False,False,True,True,True,True,True,True,True,East
5,18,-6,11,17,21,22,6,8,9,5,14,6,25,15,False,False,True,True,True,True,True,True,True,East
6,18,-7,11,16,20,22,5,8,9,5,14,6,25,16,False,False,True,True,True,True,True,True,True,East
7,18,-8,13,15,20,20,5,7,9,5,15,6,25,15,False,False,True,True,True,True,True,True,True,East
8,18,-9,13,13,19,19,5,8,9,6,15,6,25,16,False,False,True,True,True,True,True,True,True,East
9,18,-10,15,12,17,19,4,8,9,6,14,6,25,16,False,False,True,True,True,True,True,True,True,East
10,18,-11,15,12,15,18,5,8,10,6,14,7,25,15,False,False,True,True,True,True,True,True,True,East
11,18,-12,15,12,13,18,6,8,10,7,13,7,25,15,False,False,True,True,True,True,True,True,True,East
12,18,-13,16,14,11,16,6,8,10,6,13,8,25,14,False,False,True,True,True,True,True,True,True,East
13,18,-14,18,14,10,16,6,7,10,7,13,8,25,15,False,False,True,True,True,True,True,True,True,East
14,18,-15,18,16,11,14,6,8,9,7,13,8,25,14,False,True,True,True,True,True,True,True,True,East
14,17,-16,16,14,9,12,6,9,10,7,13,9,24,14,True,True,True,False,True,True,True,True,True,South
14,16,-17,15,14,7,10,6,9,10,6,13,10,23,14,True,True,True,True,True,True,True,True,True,South
14,15,-18,15,12,5,10,5,9,10,7,14,10,22,14,True,True,True,True,True,True,True,True,True,South
14,14,-19,14,10,5,10,5,9,11,7,13,10,22,13,True,True,True,True,True,True,True,True,True,South
14,13,-20,12,9,3,10,5,10,11,7,13,11,23,13,True,True,False,False,True,True,True,True,True,South
14,12,-21,10,9,2,10,6,10,11,6,13,11,23,14,True,True,True,True,True,True,True,True,True,South
14,11,-22,10,9,2,10,6,9,10,6,13,10,23,13,True,True,True,True,True,True,True,True,True,South
13,11,-23,10,8,2,12,6,8,10,6,13,9,22,13,True,True,True,False,True,True,True,True,True,West
13,11,-24,11,7,1,13,6,7,10,7,13,10,23,13,True,True,True,False,True,True,True,True,True,West
13,12,-25,13,8,2,11,5,7,10,7,13,10,23,14,False,True,True,True,True,True,True,True,True,North
13,11,174,13,8,-1,12,5,6,9,7,5,1,23,13,True,True,True,False,True,True,True,False,True,South
13,10,173,12,7,-1,13,5,6,9,7,5,1,23,13,True,True,True,False,True,True,True,False,True,South
13,11,172,12,9,-1,11,6,6,9,6,5,1,23,13,True,True,True,False,True,True,True,False,True,North
13,12,171,13,11,-1,10,6,6,8,6,5,1,22,13,False,True,True,True,True,True,True,False,True,North
12,12,170,12,11,-1,11,6,6,8,5,5,1,22,13,False,False,True,True,True,True,True,False,True,West
11,12,169,11,10,-1,13,6,6,8,5,5,1,22,13,False,True,True,True,True,True,True,False,True,West
10,12,168,9,8,-1,13,6,7,9,5,5,1,23,13,True,True,True,True,True,True,True,False,True,West
10,11,167,9,8,-1,15,5,7,8,5,5,1,22,13,True,True,True,True,True,True,True,False,True,South
10,10,166,7,6,-1,16,5,8,9,5,5,1,22,14,True,True,True,True,True,True,True,False,True,South
10,9,165,5,6,-1,18,6,8,9,4,5,1,22,14,True,True,True,True,True,True,True,False,True,South
10,8,164,5,6,-1,18,6,7,9,3,5,1,23,14,True,True,True,True,True,True,True,False,True,South
10,7,163,5,4,-1,18,6,8,9,4,5,1,22,14,True,True,True,True,True,True,True,False,True,South
10,6,162,6,2,-1,20,6,8,9,5,5,1,22,13,True,True,True,True,True,True,True,False,True,South
10,5,161,8,2,-1,20,6,9,9,4,5,1,23,13,True,True,True,True,True,True,True,False,True,South
9,5,160,8,2,-1,22,6,10,8,4,5,1,22,13,True,True,True,True,True,True,True,False,True,West
8,5,159,6,1,-1,22,6,9,8,4,5,1,23,13,True,True,True,False,True,True,True,False,True,West
8,6,158,5,3,-1,22,6,9,9,4,5,1,22,13,True,True,True,True,True,True,True,False,True,North
8,5,157,7,3,-1,22,5,9,9,3,5,1,22,14,True,True,True,False,True,True,True,False,True,South
8,4,156,9,3,-1,23,5,10,10,3,5,1,22,13,True,True,True,False,True,True,True,False,True,South
8,3,155,9,3,-1,24,5,9,11,3,5,1,22,13,True,False,True,True,True,True,True,False,True,South
9,3,154,11,2,-1,24,4,9,11,3,5,1,22,13,True,False,True,True,True,True,True,False,True,East
